0.0008140290332667861 8.247150617903906e-05 0.20766821842726002 0.4203932759051357 0.00017271969840548614 0.00017462490922495752 0.0004484011558306682 0.009046496136865083 
0.6352656426122041 0.004818539443719133 0.0008013508272310106 0.0013902061650461898 0.020267917795914282 0.000907549046643072 0.003302178214720359 0.06629156796735232 
0.131036152847578 0.0003828496388504605 0.018609854849040014 0.017257617764391518 0.2949479035115995 0.04784107931759948 0.0013993819170972982 0.0005553329817304977 
0.531360972422593 0.0020940646607388374 0.09256898962614672 0.007592047035754034 0.002462294755782405 0.013225187179681016 0.027845576664774118 0.07489075172193836 
7.094527040772924e-05 0.20904648524242614 0.0038227436613315147 0.016845487403458072 0.0004944698208779895 0.0001348292726475537 0.19335690024211313 0.002979981660121459 
0.22916042904380415 0.1368830830478139 0.010694812323892128 0.003576203376444029 0.0008590058334590644 0.005267060542128767 0.0018556682169156694 0.20301648846279036 
2.102882285669948e-05 0.00020444874629397833 0.0010552532566193411 6.854782363770516e-05 0.4569021586679523 3.627229247890226e-06 0.016618287226895703 1.459766157698993e-05 
0.7883175036081762 0.0002852294372313242 1.9983754131758046e-05 2.6821676675938616e-05 0.0002984163857769301 0.0006248297601336619 0.0012277061747115554 0.00014874293346577795 
0.2503379648227693 0.21254588372876718 0.00041126374666571036 0.003986099350417027 0.0016479342661111602 0.029857091388536715 0.005515726727301748 0.0016293794611389044 
0.07409780611741361 0.011356621358044171 0.022376336508977874 0.03234332735285836 0.11038004223523626 0.03643602625396373 0.272459618920263 0.056449884556364405 
0.0002058168712569566 0.0016326490369965923 0.036176855071515295 0.49783520496344696 3.7725257572197954e-05 0.00816408540636308 0.00016170251876084 0.004860016304489738 
0.019896967140843335 0.020537205647454183 0.01768249822085412 0.017214143094259664 0.12299230222894307 0.3634336033163101 0.014370199540889911 0.0662661394362495 
0.007597705722106612 0.0008961163471859441 0.4174988335942539 0.0007958180213653295 0.12294067818575036 0.05496260618743452 0.06723861550120479 0.054035206505160735 
0.04584968659586751 0.0024578638412215137 0.058754823529797384 0.00019315166576336763 0.005351679803916112 0.019871478674774717 0.1987971195635457 0.4331586212229904 
0.0008506402049957816 0.0013533361139345804 0.7560183242914661 0.028268436761107078 0.00016940577206502657 0.003190065177232906 0.06962748987835032 0.0675787456309489 
0.05102814269230618 0.07142592928549034 0.29109464482651803 0.007949838237780829 0.01950598234040437 0.008251878857056883 0.08684578794034041 0.1666114601204005 
0.03430500265183683 0.3823233980994855 0.0034263455499395946 0.008524490359233498 0.002022970017786675 0.00553756286333115 0.0007126184166606716 0.0018947424058512285 
1.3688230056237849e-05 1.7161989254909564e-05 0.00023144872579766273 0.5618328270700486 0.0001270837575740035 0.0002593375339233533 0.0005927725224891812 0.00040648774743568444 
0.2887269643148228 0.001060450495053078 0.03871465414609698 0.01361753358215048 0.12264497902234414 0.09992314275807179 0.1314743621749775 0.05298656746907579 
0.0002073991091000265 0.00038188846844324723 0.9089269345930906 7.098588860290935e-06 0.00019262506157750046 1.7720006285055985e-05 7.574081838469433e-05 0.09015706820763014 
0.11628291357849439 0.008997142514785615 0.659753071708862 0.042801011047368165 0.006025661878002652 0.005182623262511545 0.0003681145345324353 0.10786774411873379 
0.0041307737698651785 0.26576091697409243 0.0009056610942876549 0.030333448846690297 0.00898120130181935 0.009922253825242332 0.007416154931579364 0.2380586302129909 
0.0003668017702572134 0.0017318973214964551 0.05146771743914757 0.001923525869381911 0.4367409173256557 0.001039680678863972 0.003336478577515844 0.05205562058892153 
0.0028024868037323236 0.025263912235268214 0.7869335263112581 0.08451775622290317 4.949329758254767e-05 0.00017125635635013996 0.00021853147950824466 0.0003151051934699295 
