4 287.04 50.32 6.390120735789017
4 287.04 50.32 5.9840632578580335
6 287.04 50.32 6.333008587526616
6 287.04 50.32 6.393595063594211
6 287.04 50.32 6.168614253144959
6 287.04 50.32 6.386808938495698
6 287.04 50.32 6.356422415419266
6 287.04 50.32 6.2256235320404
6 287.04 50.32 6.098185302468667
2 285.05 50.3 5.90342422775306
2 285.05 50.3 5.978525521296936
4 285.05 50.3 6.35490469148515
4 285.05 50.3 6.150432307697809
4 285.05 50.3 6.337341568437639
4 285.05 50.3 6.056630216240827
6 285.05 50.3 6.418155107498486
6 285.05 50.3 6.176078002880811
6 285.05 50.3 6.347901699975749
6 285.05 50.3 6.376107632896192
6 285.05 50.3 6.362590640546986
6 285.05 50.3 6.351887181441939
6 285.05 50.3 6.121861140057371
6 285.05 50.3 6.370518960099541
6 285.05 50.3 6.340263887051237
6 285.05 50.3 6.3075032264302155
6 285.05 50.3 6.093522920615896
6 285.05 50.3 6.346621666674718
2 283.06 50.28 5.945102569130806
2 283.06 50.28 6.059056884539062
2 283.06 50.28 6.152740630568368
2 283.06 50.28 6.043152777179287
2 283.06 50.28 6.060607547210204
2 283.06 50.28 5.985460334158859
2 283.06 50.28 6.215014135129417
2 283.06 50.28 6.074546144648046
4 283.06 50.28 6.274996570915636
4 283.06 50.28 6.269951629934983
4 283.06 50.28 6.209050372989213
6 283.06 50.28 6.301708273788181
6 283.06 50.28 6.063372320053228
6 283.06 50.28 6.090773198962696
2 281.07 50.26 6.197305719033334
2 281.07 50.26 6.287334655020348
2 281.07 50.26 5.9843062316458315
2 281.07 50.26 6.095770113763493
4 281.07 50.26 6.386112875704648
4 281.07 50.26 6.327530665786705
4 281.07 50.26 6.169938345161115
4 281.07 50.26 6.383966027619041
4 281.07 50.26 6.20056434650267
6 281.07 50.26 6.313778708038622
6 281.07 50.26 6.13103185220875
6 281.07 50.26 6.360364681414998
6 281.07 50.26 6.296229349415469
6 281.07 50.26 6.162329982223316
6 281.07 50.26 6.455602296960637
2 279.08 50.24 5.920046201832845
2 279.08 50.24 6.207136595548608
4 279.08 50.24 6.389286398559696
4 279.08 50.24 6.0887823589654095
4 279.08 50.24 6.046915825115884
4 279.08 50.24 6.33491711908669
6 279.08 50.24 6.4383845195487055
6 279.08 50.24 6.363637549199985
6 279.08 50.24 6.191671282924201
2 277.09 50.22 5.911540856744029
2 277.09 50.22 6.010158684703139
2 277.09 50.22 5.978752453115119
2 277.09 50.22 5.973754512592635
2 277.09 50.22 6.236340336797208
4 277.09 50.22 5.9951399906765355
4 277.09 50.22 6.394156123981415
4 277.09 50.22 6.384461477654923
4 277.09 50.22 5.9823558456836485
4 277.09 50.22 6.17819232381221
4 277.09 50.22 6.230333411532635
6 277.09 50.22 6.136282402775374
6 277.09 50.22 6.357275314720237
6 277.09 50.22 6.338651782762344
6 277.09 50.22 6.428748270598438
6 277.09 50.22 6.139790537869688
4 275.1 50.2 6.33158454745256
6 275.1 50.2 6.416777403652103
6 275.1 50.2 6.165184556085247
6 275.1 50.2 6.28841892553698
6 275.1 50.2 6.1396323262411
6 275.1 50.2 6.206995294837699
2 273.11 50.18 5.931641396007644
2 273.11 50.18 6.197100400340604
2 273.11 50.18 5.9043659669894595
2 273.11 50.18 6.11384327827874
4 273.11 50.18 6.022899643789174
4 273.11 50.18 6.172303021453591
4 273.11 50.18 6.198507818109065
4 273.11 50.18 6.312357996161227
6 273.11 50.18 6.080268568960718
6 273.11 50.18 6.319868837574888
2 271.12 50.16 5.972048616712421
2 271.12 50.16 6.260997814059704
2 271.12 50.16 6.102888813051871
2 271.12 50.16 6.100577792193853
2 271.12 50.16 5.969474091691032
2 271.12 50.16 5.9904151773214735
2 271.12 50.16 5.98321712606673
2 271.12 50.16 6.026323693361687
4 271.12 50.16 6.384410228312699
6 271.12 50.16 6.268844730529143
6 271.12 50.16 6.173186688384376
6 271.12 50.16 6.468053163887602
6 271.12 50.16 6.158745818055853
6 271.12 50.16 6.382824463348372
6 271.12 50.16 6.371807221947586
6 271.12 50.16 6.1291939563266205
6 271.12 50.16 6.448684220467565
2 269.13 50.14 6.12124124664997
2 269.13 50.14 6.234768353225638
2 269.13 50.14 6.104025096234299
4 269.13 50.14 6.365772800911769
4 269.13 50.14 6.242903027564716
4 269.13 50.14 6.3163150090605065
4 269.13 50.14 6.304675658791858
6 269.13 50.14 6.2334485786859695
6 269.13 50.14 6.416749387457486
6 269.13 50.14 6.4175069242805725
2 267.14 50.12 5.905906803640135
2 267.14 50.12 6.277634330179008
2 267.14 50.12 6.128936566921606
4 267.14 50.12 6.305167264254855
4 267.14 50.12 6.343876886389655
4 267.14 50.12 6.032373512346774
4 267.14 50.12 5.9771510165574915
4 267.14 50.12 6.366402879943988
6 267.14 50.12 6.2392165210918895
6 267.14 50.12 6.364024440923673
6 267.14 50.12 6.356172604067836
6 267.14 50.12 6.245076119358405
2 265.15 50.1 6.191237599809757
2 265.15 50.1 6.040359442396775
2 265.15 50.1 6.150419950629446
2 265.15 50.1 6.190139541579879
4 265.15 50.1 5.9471499347257595
6 265.15 50.1 6.3908794616016005
6 265.15 50.1 6.385657196970458
6 265.15 50.1 6.419719470513661
6 265.15 50.1 6.030847688563034
6 265.15 50.1 6.326606119703139
6 265.15 50.1 6.402987131588938
6 265.15 50.1 6.274921739937347
6 265.15 50.1 6.208223779391085
6 265.15 50.1 6.307768286723726
2 263.16 50.08 5.902408804445932
4 263.16 50.08 6.170271909614911
4 263.16 50.08 6.3041583030029456
4 263.16 50.08 6.340758730357618
4 263.16 50.08 6.227016042966167
4 263.16 50.08 5.9677220256362045
4 263.16 50.08 6.334984725943836
4 263.16 50.08 6.123969606686276
4 263.16 50.08 5.933774577371624
6 263.16 50.08 6.263388888692277
6 263.16 50.08 6.128209088590053
6 263.16 50.08 6.316832865760189
2 261.17 50.06 6.038359608737317
2 261.17 50.06 5.964032398762271
2 261.17 50.06 5.884027679728935
2 261.17 50.06 5.965507893303101
2 261.17 50.06 6.190532329161774
4 261.17 50.06 6.076932126368896
4 261.17 50.06 6.004841897424695
4 261.17 50.06 6.20591979385191
6 261.17 50.06 6.042390644965282
6 261.17 50.06 6.213710040559111
6 261.17 50.06 6.387914496779991
6 261.17 50.06 6.08591756358397
2 259.18 50.04 6.224845312972942
4 259.18 50.04 6.062392559517271
4 259.18 50.04 6.091408013934165
4 259.18 50.04 6.007864944959527
4 259.18 50.04 6.260967128309629
4 259.18 50.04 5.918509960164536
6 259.18 50.04 6.101758588021661
6 259.18 50.04 6.019130609523413
6 259.18 50.04 6.063814601293415
6 259.18 50.04 6.056678894135771
6 259.18 50.04 6.263816489609874
6 259.18 50.04 6.396268171801701
6 259.18 50.04 5.998759913965881
2 257.19 50.02 6.1433341513891815
2 257.19 50.02 6.231863044347099
2 257.19 50.02 6.109570635240697
4 257.19 50.02 6.2419076431942715
4 257.19 50.02 6.15825696425041
4 257.19 50.02 6.2139460665395205
4 257.19 50.02 6.13081491075245
4 257.19 50.02 6.023426449913714
4 257.19 50.02 6.164130958936233
4 257.19 50.02 6.233052173061084
6 257.19 50.02 6.135299261904966
6 257.19 50.02 6.072873044132936
6 257.19 50.02 6.123769139392063
6 257.19 50.02 6.362682575578269
6 257.19 50.02 6.407661772831709
2 255.2 50.0 6.216891375302046
2 255.2 50.0 6.204200097657787
2 255.2 50.0 6.221170062994384
2 255.2 50.0 6.164946887525952
4 255.2 50.0 6.167485653215065
4 255.2 50.0 6.208943373699531
4 255.2 50.0 5.954227006182381
4 255.2 50.0 6.215830015047948
4 255.2 50.0 6.035762876483162
6 255.2 50.0 6.295027175814667
6 255.2 50.0 5.98967417779165
6 255.2 50.0 6.2358377325291485
6 255.2 50.0 6.176877560498257
6 255.2 50.0 6.316877390638452
8 255.2 50.0 6.365107388745276
8 255.2 50.0 6.385308628216863
8 255.2 50.0 6.453126517906708
8 255.2 50.0 6.218018970786775
8 255.2 50.0 6.336831565781131
8 255.2 50.0 6.221902572056646
2 253.21 49.98 6.161073463254862
2 253.21 49.98 6.095545091821155
2 253.21 49.98 6.028559887302151
2 253.21 49.98 6.177122234740284
2 253.21 49.98 5.885480824256777
4 253.21 49.98 6.216425602476226
4 253.21 49.98 6.0832747974490715
4 253.21 49.98 6.208784983426901
6 253.21 49.98 6.343313066433899
6 253.21 49.98 6.194066615999723
6 253.21 49.98 5.959135372766595
6 253.21 49.98 6.357427581454454
6 253.21 49.98 6.30353201665754
6 253.21 49.98 6.363990039514197
6 253.21 49.98 6.310694046591806
6 253.21 49.98 6.013108303554749
8 253.21 49.98 6.034321849615255
2 251.22 49.96 6.0335066308401535
2 251.22 49.96 5.866748766233907
2 251.22 49.96 6.1517488284570225
2 251.22 49.96 6.230197867682498
4 251.22 49.96 6.1046382339132395
4 251.22 49.96 5.903869436481088
4 251.22 49.96 6.060922084850847
4 251.22 49.96 5.926801361646124
6 251.22 49.96 6.099133912022282
6 251.22 49.96 6.1086418697044484
6 251.22 49.96 6.125050432818358
6 251.22 49.96 6.02577343498961
8 251.22 49.96 6.129728395877385
2 249.23 49.94 6.116296744015631
2 249.23 49.94 6.193120738260442
2 249.23 49.94 5.966504049317559
2 249.23 49.94 6.051527840748043
4 249.23 49.94 6.228638790074469
4 249.23 49.94 6.063912132632334
6 249.23 49.94 6.134699362137765
8 249.23 49.94 6.114402762821542
8 249.23 49.94 6.222386197769312
8 249.23 49.94 6.227019473700064
8 249.23 49.94 6.3799778643945935
10 249.23 49.94 6.179429824687365
10 249.23 49.94 6.427950822719582
10 249.23 49.94 6.133592387375423
10 249.23 49.94 6.358612561763074
10 249.23 49.94 6.449962382486607
2 247.24 49.92 6.016282616585152
2 247.24 49.92 6.067962783034762
2 247.24 49.92 5.979222577824753
4 247.24 49.92 5.930658909347638
4 247.24 49.92 6.130953479807136
4 247.24 49.92 6.151762669330085
6 247.24 49.92 5.980784718476962
8 247.24 49.92 6.27548286656111
8 247.24 49.92 6.35096273164639
10 247.24 49.92 6.400155519898095
10 247.24 49.92 6.100824403354285
10 247.24 49.92 6.160498175379012
10 247.24 49.92 6.338635445222258
2 245.25 49.9 6.06351871936732
2 245.25 49.9 5.961394245626625
2 245.25 49.9 6.224309051426422
2 245.25 49.9 6.1530495475860345
2 245.25 49.9 6.226726384918636
4 245.25 49.9 6.179962844017527
4 245.25 49.9 6.231653306192422
6 245.25 49.9 6.102276228833632
6 245.25 49.9 6.1193572415722395
6 245.25 49.9 6.265863058472182
6 245.25 49.9 6.324168104301091
6 245.25 49.9 6.180368739276093
8 245.25 49.9 6.318247617448653
8 245.25 49.9 6.202501101098623
8 245.25 49.9 6.0173226907794835
8 245.25 49.9 6.214206655606208
8 245.25 49.9 6.276105036388157
8 245.25 49.9 6.068418828479261
8 245.25 49.9 5.948813477379941
8 245.25 49.9 6.3636862475738525
10 245.25 49.9 6.088297279175091
10 245.25 49.9 6.085232115264589
10 245.25 49.9 6.078094578145312
10 245.25 49.9 6.038862688337111
2 243.26 49.88 5.964319776947218
2 243.26 49.88 6.082737777480583
2 243.26 49.88 5.957768175875477
2 243.26 49.88 5.867876194093704
4 243.26 49.88 6.108944629944435
4 243.26 49.88 6.188339931618604
4 243.26 49.88 5.87767424380277
6 243.26 49.88 6.118724141151865
6 243.26 49.88 6.100764570620746
6 243.26 49.88 6.303420231825331
6 243.26 49.88 6.180609884225347
6 243.26 49.88 6.146830096947097
6 243.26 49.88 5.965928241847116
6 243.26 49.88 6.179830412357632
8 243.26 49.88 6.309552830669215
10 243.26 49.88 6.321118313187848
10 243.26 49.88 6.281249683193128
10 243.26 49.88 6.244399832823512
10 243.26 49.88 6.272924009525114
2 241.27 49.86 6.036213208499106
2 241.27 49.86 5.949062186434603
2 241.27 49.86 5.871554726630763
2 241.27 49.86 6.043821668503381
2 241.27 49.86 5.875653339930698
2 241.27 49.86 6.087810097222841
4 241.27 49.86 5.986022264228885
4 241.27 49.86 6.091047574500421
4 241.27 49.86 5.962919318453787
4 241.27 49.86 6.057564534661433
6 241.27 49.86 6.290459517079058
6 241.27 49.86 6.0823239595365965
6 241.27 49.86 6.040169759262164
6 241.27 49.86 5.894371268292969
6 241.27 49.86 6.0775264861627
8 241.27 49.86 6.123708816648666
8 241.27 49.86 6.106005699623771
8 241.27 49.86 6.092994812412721
8 241.27 49.86 6.185238881101649
8 241.27 49.86 6.2050977111003345
10 241.27 49.86 6.036002664959139
10 241.27 49.86 5.9954024695292185
10 241.27 49.86 6.355931997650184
10 241.27 49.86 6.020042328933948
10 241.27 49.86 6.365577510556934
12 241.27 49.86 6.199528864681964
12 241.27 49.86 6.1125404491646735
12 241.27 49.86 6.339320764246876
12 241.27 49.86 6.146218625350474
12 241.27 49.86 6.340966385488209
2 239.28 49.84 5.998374608006141
2 239.28 49.84 6.1902310799274485
2 239.28 49.84 6.090998674687948
2 239.28 49.84 6.124475750025767
2 239.28 49.84 5.912828356784084
4 239.28 49.84 5.873382898000036
4 239.28 49.84 6.207712265783494
4 239.28 49.84 5.854059546436555
6 239.28 49.84 6.067588799534159
6 239.28 49.84 6.022189839435092
6 239.28 49.84 5.941453252352009
6 239.28 49.84 6.000815697029508
6 239.28 49.84 5.9561839130495144
8 239.28 49.84 6.310342891115973
8 239.28 49.84 5.943038204498357
8 239.28 49.84 6.318249993445179
10 239.28 49.84 6.054857730130721
10 239.28 49.84 6.378235501058063
10 239.28 49.84 6.227622141313709
10 239.28 49.84 6.100519072416511
10 239.28 49.84 6.008533882122352
10 239.28 49.84 6.212686335305544
10 239.28 49.84 6.2047161530170305
10 239.28 49.84 6.376157147016488
10 239.28 49.84 6.11237765138448
10 239.28 49.84 6.3718087748070555
10 239.28 49.84 6.137907527729127
12 239.28 49.84 6.2085699494507125
12 239.28 49.84 6.246362714126362
12 239.28 49.84 6.323885640496277
12 239.28 49.84 6.071179437970175
12 239.28 49.84 6.31350283990883
12 239.28 49.84 6.400525037635979
2 237.29 49.82 5.882665340515412
2 237.29 49.82 6.170411182222745
4 237.29 49.82 6.0219524503872535
4 237.29 49.82 5.937058766254506
4 237.29 49.82 6.3030437398731225
4 237.29 49.82 6.212824599593667
4 237.29 49.82 6.197321292234528
6 237.29 49.82 6.129262925133748
6 237.29 49.82 6.081595313296324
6 237.29 49.82 6.143968577586841
6 237.29 49.82 6.199068210228666
6 237.29 49.82 6.041356989083384
8 237.29 49.82 6.011945893939724
8 237.29 49.82 6.094850880076448
8 237.29 49.82 6.162265956015379
10 237.29 49.82 6.24708231571749
10 237.29 49.82 6.30982381502721
10 237.29 49.82 6.303091640551681
10 237.29 49.82 6.225172152321619
10 237.29 49.82 6.0854671280321115
10 237.29 49.82 6.347297509931755
12 237.29 49.82 6.065146814159378
12 237.29 49.82 6.291070691439545
12 237.29 49.82 6.26621885600722
12 237.29 49.82 6.193837975350929
12 237.29 49.82 6.382303974038741
2 235.3 49.8 5.8953556613789075
4 235.3 49.8 6.3676793114444825
4 235.3 49.8 6.338347588614241
4 235.3 49.8 6.082596986536596
4 235.3 49.8 6.150904120772451
4 235.3 49.8 6.2169146269422
6 235.3 49.8 6.1599672492629365
6 235.3 49.8 6.2584300153591155
8 235.3 49.8 6.311820142043526
8 235.3 49.8 6.250015557799961
8 235.3 49.8 6.338679378418281
8 235.3 49.8 6.185401011422469
10 235.3 49.8 6.150864045699773
10 235.3 49.8 6.28174546507557
10 235.3 49.8 6.340361317451865
10 235.3 49.8 6.431552508111216
10 235.3 49.8 6.42683206968267
10 235.3 49.8 6.342453296964637
10 235.3 49.8 6.3721757877243945
10 235.3 49.8 6.1491036484535595
10 235.3 49.8 6.149002546235981
12 235.3 49.8 6.438775730683353
12 235.3 49.8 6.405777423005381
12 235.3 49.8 6.1526521142025485
12 235.3 49.8 6.212740391844996
12 235.3 49.8 6.398827931030786
12 235.3 49.8 6.214987271485972
12 235.3 49.8 6.364157750472559
2 233.31 49.78 6.1290337170827165
4 233.31 49.78 6.221641619455119
4 233.31 49.78 6.070298783187999
6 233.31 49.78 6.337127467736708
6 233.31 49.78 6.451509942935151
6 233.31 49.78 6.448916186361668
6 233.31 49.78 6.354575057197843
6 233.31 49.78 6.3179893564817275
8 233.31 49.78 6.368286713521329
8 233.31 49.78 6.337438779014494
8 233.31 49.78 6.4119211445167394
8 233.31 49.78 6.468816185664529
8 233.31 49.78 6.424008777735906
10 233.31 49.78 6.160712264826238
10 233.31 49.78 6.403521111927498
10 233.31 49.78 6.362214864344959
10 233.31 49.78 6.4792329203181165
10 233.31 49.78 6.1975485817259495
10 233.31 49.78 6.3734209916576
10 233.31 49.78 6.217615722490167
10 233.31 49.78 6.172992801242742
10 233.31 49.78 6.307713581057769
10 233.31 49.78 6.203292083164879
12 233.31 49.78 6.259281961037498
12 233.31 49.78 6.424357628939064
12 233.31 49.78 6.436344869041619
12 233.31 49.78 6.498537545298165
12 233.31 49.78 6.349051963331534
12 233.31 49.78 6.367325465165697
12 233.31 49.78 6.491478045636593
12 233.31 49.78 6.3725034807161975
12 233.31 49.78 6.476288886763472
2 231.32 49.76 6.234237087697153
2 231.32 49.76 6.2770001436024065
2 231.32 49.76 5.91620467305188
2 231.32 49.76 6.159486269975729
2 231.32 49.76 6.022918061751982
2 231.32 49.76 6.12625358122845
4 231.32 49.76 6.402957907369696
4 231.32 49.76 6.358736980114466
4 231.32 49.76 6.3324686439323825
4 231.32 49.76 6.259774890653582
4 231.32 49.76 6.217046549882157
4 231.32 49.76 6.339555303785197
4 231.32 49.76 6.307755426592086
4 231.32 49.76 5.990232888118098
6 231.32 49.76 6.290328866596948
6 231.32 49.76 6.3869058909995395
6 231.32 49.76 6.316925887778562
6 231.32 49.76 6.244780176187096
6 231.32 49.76 6.411744959172269
6 231.32 49.76 6.198460085607813
6 231.32 49.76 6.202949324053676
8 231.32 49.76 6.4431553299029805
8 231.32 49.76 6.430018572582934
8 231.32 49.76 6.339452724627562
8 231.32 49.76 6.210416235670968
8 231.32 49.76 6.47787747853703
8 231.32 49.76 6.210010955848521
10 231.32 49.76 6.237456505976628
10 231.32 49.76 6.34767479863956
10 231.32 49.76 6.332665990925802
12 231.32 49.76 6.255456849797176
12 231.32 49.76 6.336680559521595
12 231.32 49.76 6.43742784581142
12 231.32 49.76 6.434666805650052
12 231.32 49.76 6.397095194058234
12 231.32 49.76 6.322453971556433
12 231.32 49.76 6.172909280033942
12 231.32 49.76 6.359384395602138
2 229.33 49.74 5.88809243979981
2 229.33 49.74 5.998889413893459
2 229.33 49.74 5.935353075982662
2 229.33 49.74 6.183096337944749
4 229.33 49.74 6.216899196539003
4 229.33 49.74 6.031134383716387
4 229.33 49.74 6.184972885337126
4 229.33 49.74 6.412812647325419
4 229.33 49.74 6.224069205197279
6 229.33 49.74 6.3947528022508
6 229.33 49.74 6.426731067195615
6 229.33 49.74 6.101091893488621
6 229.33 49.74 6.159073058430102
8 229.33 49.74 6.106848398538248
8 229.33 49.74 6.230787832916957
8 229.33 49.74 6.460175463935884
8 229.33 49.74 6.4115354529437285
8 229.33 49.74 6.323719292290124
8 229.33 49.74 6.399480211825751
8 229.33 49.74 6.341363629567203
10 229.33 49.74 6.377596331102747
10 229.33 49.74 6.2329150338714925
10 229.33 49.74 6.125868724782252
10 229.33 49.74 6.282592163202928
10 229.33 49.74 6.275160976311399
10 229.33 49.74 6.302286376482552
10 229.33 49.74 6.400212156721809
10 229.33 49.74 6.38359959948899
2 227.34 49.72 6.261808049964593
2 227.34 49.72 5.928448170841802
2 227.34 49.72 5.966132522111077
4 227.34 49.72 6.055223989926502
4 227.34 49.72 5.996310477956411
6 227.34 49.72 6.424297451526556
6 227.34 49.72 6.36416153586651
6 227.34 49.72 6.318175819304539
6 227.34 49.72 6.218574030252575
6 227.34 49.72 6.400514796225001
8 227.34 49.72 6.460406931587137
8 227.34 49.72 6.10522473794845
8 227.34 49.72 6.222002452707977
8 227.34 49.72 6.420910496403743
8 227.34 49.72 6.146076580592824
10 227.34 49.72 6.2351629505735655
10 227.34 49.72 6.313066522105561
10 227.34 49.72 6.279994772202326
2 225.35 49.7 6.224246600469515
2 225.35 49.7 6.2172577641311735
2 225.35 49.7 6.15879642701557
2 225.35 49.7 6.071433330504938
2 225.35 49.7 5.92073599825463
4 225.35 49.7 6.360831117837064
4 225.35 49.7 6.347316716953908
4 225.35 49.7 6.370642222125378
4 225.35 49.7 6.203909212980129
6 225.35 49.7 6.372612403662047
6 225.35 49.7 6.390630865186371
6 225.35 49.7 6.375510367026822
6 225.35 49.7 6.42367229215969
6 225.35 49.7 6.339418317854334
6 225.35 49.7 6.076735618079431
6 225.35 49.7 6.45497645126297
8 225.35 49.7 6.229371805891411
8 225.35 49.7 6.173125922392918
8 225.35 49.7 6.375791967204799
8 225.35 49.7 6.176790891369526
10 225.35 49.7 6.430699526322163
10 225.35 49.7 6.273719198288083
10 225.35 49.7 6.177206275110515
10 225.35 49.7 6.448872928317083
10 225.35 49.7 6.385640864338844
12 225.35 49.7 6.189589725250915
12 225.35 49.7 6.073594937572464
12 225.35 49.7 6.3694041446425445
12 225.35 49.7 6.360748556349791
12 225.35 49.7 6.507306755614563
12 225.35 49.7 6.410548479857811
2 223.36 49.68 6.137169388333041
2 223.36 49.68 6.204539945530535
2 223.36 49.68 5.9420902856385
4 223.36 49.68 6.329016532773713
4 223.36 49.68 6.3876531143605835
4 223.36 49.68 6.229603584671066
4 223.36 49.68 6.298281621196887
6 223.36 49.68 6.170926519539041
6 223.36 49.68 6.168292996033867
6 223.36 49.68 6.352076089038437
6 223.36 49.68 6.142974476638008
6 223.36 49.68 6.375595116708971
8 223.36 49.68 6.131560876017127
8 223.36 49.68 6.382767252393234
8 223.36 49.68 6.217822112419855
8 223.36 49.68 6.04519820583056
8 223.36 49.68 6.3947171774515965
8 223.36 49.68 6.169024460257058
8 223.36 49.68 6.186090696064009
8 223.36 49.68 6.2463286375656075
8 223.36 49.68 6.04764884086799
8 223.36 49.68 6.455734402146602
8 223.36 49.68 6.2404181639867655
10 223.36 49.68 6.233703135059524
10 223.36 49.68 6.0792256333119274
10 223.36 49.68 6.3532264959972595
10 223.36 49.68 6.4696494672712435
10 223.36 49.68 6.418948147736393
12 223.36 49.68 6.435877687053759
12 223.36 49.68 6.239868054845457
12 223.36 49.68 6.069626975481926
12 223.36 49.68 6.512342752519949
12 223.36 49.68 6.4143176680553085
12 223.36 49.68 6.487546308803327
4 221.37 49.66 6.1754598686425135
4 221.37 49.66 6.399488885295376
4 221.37 49.66 6.284787216173391
4 221.37 49.66 6.291128361578555
6 221.37 49.66 6.345847540581812
6 221.37 49.66 6.371341585615755
6 221.37 49.66 6.111274805261293
6 221.37 49.66 6.086768961035359
6 221.37 49.66 6.396523918492096
6 221.37 49.66 6.106486944041405
6 221.37 49.66 6.355893687369038
6 221.37 49.66 6.052445294562975
8 221.37 49.66 6.341585149867709
8 221.37 49.66 6.092947457141008
8 221.37 49.66 6.412474173455738
8 221.37 49.66 6.438236108901418
8 221.37 49.66 6.360888307440879
8 221.37 49.66 6.399593077348501
8 221.37 49.66 6.116662043628385
8 221.37 49.66 6.225679320697593
10 221.37 49.66 6.421713462005272
10 221.37 49.66 6.397835167002357
10 221.37 49.66 6.297942820279099
10 221.37 49.66 6.448790498926652
10 221.37 49.66 6.338782239837911
10 221.37 49.66 6.424669565321164
10 221.37 49.66 6.2503048179067395
12 221.37 49.66 6.388584370303318
12 221.37 49.66 6.462902795015772
12 221.37 49.66 6.128025756232168
12 221.37 49.66 6.197841585079566
12 221.37 49.66 6.278646343216261
12 221.37 49.66 6.4599076022789665
12 221.37 49.66 6.168445146276155
2 219.38 49.64 6.1681275146107595
2 219.38 49.64 6.012750953423535
2 219.38 49.64 6.03709029825999
2 219.38 49.64 6.103402868805265
2 219.38 49.64 6.258134039291861
4 219.38 49.64 6.30486899306599
4 219.38 49.64 6.3401758010565095
4 219.38 49.64 6.031362527828091
4 219.38 49.64 6.343807687664192
4 219.38 49.64 6.367424647499066
6 219.38 49.64 6.299979940750049
6 219.38 49.64 6.303850719323213
6 219.38 49.64 6.364694759424976
6 219.38 49.64 6.396727407343559
6 219.38 49.64 6.39756143966105
6 219.38 49.64 6.347142563595178
6 219.38 49.64 6.407627622095322
8 219.38 49.64 6.380912694561972
10 219.38 49.64 6.422268219205906
10 219.38 49.64 6.395779590163035
10 219.38 49.64 6.339151780621306
10 219.38 49.64 6.101816776471575
10 219.38 49.64 6.416907427444582
10 219.38 49.64 6.484837361094828
10 219.38 49.64 6.290247356088552
10 219.38 49.64 6.391733980359453
12 219.38 49.64 6.388584169602218
12 219.38 49.64 6.282566271039883
2 217.39 49.62 6.105416538009262
2 217.39 49.62 6.245598335599647
2 217.39 49.62 6.085329616567839
4 217.39 49.62 6.34476303322147
4 217.39 49.62 6.362830188742515
4 217.39 49.62 6.333080114227327
4 217.39 49.62 6.315728285948587
6 217.39 49.62 6.420813991112283
6 217.39 49.62 6.324757584560123
6 217.39 49.62 6.348447133584311
6 217.39 49.62 6.238196657672987
8 217.39 49.62 6.41164599723926
8 217.39 49.62 6.072393463470758
8 217.39 49.62 6.1846611919549135
8 217.39 49.62 6.329798166483441
8 217.39 49.62 6.324223858164609
8 217.39 49.62 6.268251040771867
8 217.39 49.62 6.240983256089574
10 217.39 49.62 6.35785289822704
10 217.39 49.62 6.421021943695468
10 217.39 49.62 6.19233480804468
10 217.39 49.62 6.364542403417568
10 217.39 49.62 6.197803746213818
10 217.39 49.62 6.167238465259835
10 217.39 49.62 6.083259141780396
12 217.39 49.62 6.187887565675773
12 217.39 49.62 6.337767993033651
12 217.39 49.62 6.3176296253968545
12 217.39 49.62 6.087782838034567
12 217.39 49.62 6.11101016601275
12 217.39 49.62 6.422841304780628
12 217.39 49.62 6.477100583134734
