519527.423041187;5380566.76514353;6.37398861764194
517614.675304515;5380595.52827013;6.01146210146167
515701.927567843;5380624.29139673;6.04417055104892
513789.179831171;5380653.05452333;6.2665596082567
511876.432094499;5380681.81764993;6.40300119301323
509963.684357827;5380710.58077653;6.34441019046694
508050.936621155;5380739.34390314;6.29081777793676
506138.188884483;5380768.10702974;6.34889955800383
504225.441147811;5380796.87015634;6.0264063585728
502312.693411139;5380825.63328294;6.28471764537165
500399.945770541;5380854.3963779;6.29973290950309
498487.198033869;5380883.1595045;6.11072816062444
496574.450297197;5380911.9226311;6.14494912180611
494661.702560525;5380940.6857577;6.12697129112113
331161.074839868;5246056.01705678;6.36035009233139
331161.074839868;5246056.01705678;6.35770054523988
458612.958377345;5446555.12360409;6.20489191952463
456701.084050196;5446618.40247629;6.15708509765229
454789.209723047;5446681.68134848;5.91744338798647
540823.554444749;5443834.13209974;6.34672155678673
538911.6801176;5443897.41097194;6.08589944528186
536999.805790451;5443960.68984413;6.34161684303588
535087.931463302;5444023.96871633;6.28799338123753
533176.057136153;5444087.24758852;6.34890796267332
531264.182809004;5444150.52646071;5.9874998453376
529352.308481855;5444213.80533291;6.07728717064974
527440.434154706;5444277.0842051;6.33105932461665
525528.559827557;5444340.3630773;6.35013066298655
523616.685500408;5444403.64194949;6.37801351958224
521704.811173259;5444466.92082169;6.1023601703553
540823.554444749;5443834.13209974;6.44048730245959
538911.6801176;5443897.41097194;6.26913760228885
536999.805790451;5443960.68984413;6.18791505922075
535087.931463302;5444023.96871633;6.20031491946795
533176.057136153;5444087.24758852;6.33685488397787
540823.554444749;5443834.13209974;6.11432431664235
538911.6801176;5443897.41097194;6.41198831802963
536999.805790451;5443960.68984413;6.23678726784881
535087.931463302;5444023.96871633;6.3824734943235
533176.057136153;5444087.24758852;6.01208982694685
531264.182809004;5444150.52646071;6.19095246844839
529352.308481855;5444213.80533291;6.32600174514416
527440.434154706;5444277.0842051;6.20975472973819
525528.559827557;5444340.3630773;6.46063305413589
523616.685500408;5444403.64194949;6.39932734098031
521704.811173259;5444466.92082169;6.42324408013513
519792.936846111;5444530.19969388;6.32431329255315
517881.062518962;5444593.47856607;6.12241847838341
515969.188191813;5444656.75743827;6.41313923056741
514057.313864664;5444720.03631046;6.39644442202876
512145.439537515;5444783.31518266;6.18235367096996
510233.565210366;5444846.59405485;6.34383380620411
508321.690883217;5444909.87292705;6.45172467573558
506409.816556068;5444973.15179924;6.16163937979597
504497.942228919;5445036.43067143;6.36059422378753
502586.06790177;5445099.70954363;6.27811770890321
500674.193574621;5445162.98841582;6.35998603338273
498762.319247472;5445226.26728802;6.44054036623977
496850.444920323;5445289.54616021;6.34200069162891
494938.570593174;5445352.8250324;6.10043822095821
493026.696266025;5445416.1039046;6.41276692511538
491114.821938876;5445479.38277679;6.40227307870093
489202.947611728;5445542.66164899;6.22068464824929
487291.073284579;5445605.94052118;6.14810247071714
485379.19895743;5445669.21939338;6.46714805271506
483467.324630281;5445732.49826557;6.38491571462264
481555.450303132;5445795.77713776;6.45144404968586
479643.575975983;5445859.05600996;6.42877792163276
477731.701648834;5445922.33488215;6.38319383628323
475819.827321685;5445985.61375435;6.20565230225738
473907.952994536;5446048.89262654;6.18069566862641
471996.078667387;5446112.17149874;6.38451714045116
470084.204340238;5446175.45037093;6.41239358285444
468172.330013089;5446238.72924312;6.087492520308
466260.45568594;5446302.00811532;6.18003722251506
464348.581358791;5446365.28698751;6.36689374609312
462436.707031642;5446428.56585971;6.15956194213065
460524.832704494;5446491.8447319;6.24133797504663
458612.958377345;5446555.12360409;5.92393044440725
456701.084050196;5446618.40247629;6.30932846016
454789.209723047;5446681.68134848;6.08481332971774
452877.335395898;5446744.96022068;6.25162278213623
450965.461068749;5446808.23909287;6.26637435513935
449053.5867416;5446871.51796507;6.09584736869303
447141.712414451;5446934.79683726;6.20035225919361
445229.838087302;5446998.07570945;6.39982049903268
443317.963760153;5447061.35458165;6.14297068780806
441406.089433004;5447124.63345384;6.20292063463161
439494.215105855;5447187.91232604;6.03726863920316
437582.340778706;5447251.19119823;6.24682964672747
435670.466451557;5447314.47007042;6.41213320741979
433758.592124408;5447377.74894262;6.33788897342907
431846.71779726;5447441.02781481;6.32270995986072
429934.843470111;5447504.30668701;6.36594108011949
428022.969142962;5447567.5855592;6.4359543047054
426111.094815813;5447630.8644314;6.44894218946163
424199.220488664;5447694.14330359;6.4536350927091
422287.346161515;5447757.42217578;6.36226786432201
420375.471834366;5447820.70104798;6.35627202220888
418463.597507217;5447883.97992017;6.38441501854238
416551.723180068;5447947.25879237;6.34728514914939
414639.848852919;5448010.53766456;6.33593288894229
412727.97452577;5448073.81653676;6.36133338106673
410816.100198621;5448137.09540895;6.33559827548795
408904.225871472;5448200.37428114;6.47249288676212
406992.351544323;5448263.65315334;6.10473155310137
405080.477217174;5448326.93202553;6.28031789698429
403168.602890025;5448390.21089773;6.40659561674696
401256.728562877;5448453.48976992;6.41248364097284
397432.979908579;5448580.04751431;6.37747350069749
395521.10558143;5448643.3263865;6.44501742027159
393609.231254281;5448706.6052587;6.38930123639873
391697.356927132;5448769.88413089;6.37724643952224
387873.608272834;5448896.44187528;6.39084401555878
385961.733945685;5448959.72074747;6.44435885708023
