Q Al Bi 0.03448134716858106 0.04841820631764398 0.010651831978543316 0.04478476587185125 0.23859586856601867 0.0568824099917251 0.0006486418657251601 0.005861411093010897 0.5596755171469006 2 56.54141654117486 
0.013002354918329505 0.01805473270324452 0.7683641582565753 0.02961530545842364 0.018147875694213073 0.008850273194748846 0.0004725966804027746 0.013185596461861009 0.1303071066322013 2 41.80087900251874 
0.5122162591506652 0.0012659686431382045 0.093374339058872 0.0027473445889420484 0.12958575329378896 0.00014190134007366356 0.0024453314455996954 0.0002516181338181372 0.25797148434510214 4 76.58388745792234 
0.0010785901675147624 0.09996402297851704 0.002431809418299002 2.6974603461660287e-05 0.0244550386379406 0.2600279532977984 0.113932633104151 0.07163754152916572 0.42644543626315184 4 55.17856573719297 
0.02137317906789246 0.0035421750496811687 0.000937925483990246 0.027441738700345733 5.0449728094283985e-05 0.00011252399590082723 0.001633192539913215 0.7521072447865779 0.1928015706476042 4 66.9099808799686 
0.09054755095212537 0.05068090687715664 0.5214041323042607 0.05354479198977885 0.007218525058682098 0.007329958568162241 0.014517762984635939 0.00825523195509421 0.2465011393101039 6 50.574698443443104 
0.1135906094789415 0.00027690145900088556 0.16160991540010827 0.32216235936662463 0.0024078711875429844 6.078657272107116e-05 0.009677997283580687 0.0013795134383289022 0.38883404581315106 6 59.12445892862754 
0.026023528655285323 0.0030798588366782397 0.02313892550316992 0.4471372429471556 0.001346070377229063 0.0004906701723976216 0.0006847533249232478 0.01525441775795471 0.48284453242520625 6 58.305990179467955 
0.0028578710737519083 0.1382459427783394 0.05625068491457417 0.21342251846680532 0.027215090056102842 0.09225699451063372 0.0043887049163959515 0.0007835426175666466 0.46457865066583004 6 54.57089801071781 
0.7526571221799615 0.004542641022316835 0.007080374694990372 0.00021913149626735895 0.0007277620515518497 0.045927644227027144 1.0409659691617667e-05 0.00011030826166949548 0.18872460640652383 6 89.96024120558276 
0.0010445514855459556 0.0010662868951973592 0.0002912534288683904 0.08665620704100918 0.30627092418802626 0.005298049985087775 0.02204486515399627 0.06697803408912151 0.5103498277331473 6 55.17403882290584 
0.2128324083144778 7.493154666584281e-06 2.123438739803454e-07 3.54168884445095e-07 0.29018144491546904 0.004356306355332447 0.05748481720091941 0.06491894501879865 0.37021801852757763 8 63.84539673532861 
0.0011150979480705752 0.001806221141840247 0.9711838674794042 0.005028427086169162 0.00018860419931135625 0.00024025122238153677 0.0009705765161278864 0.0008540654369721398 0.01861288896972288 8 36.923339915756266 
0.008729714865599144 0.2234353719225386 0.001990538045249947 0.1779509195511751 0.0019598530224816013 0.00015575020706915335 0.004334723439726485 0.0031905184884657126 0.5782526104576943 8 57.42744524953895 
0.026125377934464487 0.016702182713898044 0.0359204148122646 0.15634118254170556 0.11692060038290211 0.007352506831647319 0.008465317830279056 0.32474966369600605 0.30742275325683277 10 59.54324366975529 
0.8814572143076611 0.00021625848291868227 0.00041147640819847527 0.0008123497170313657 0.00029363210563399303 1.8283590146592524e-05 0.0004441823722203972 0.0002739027076467217 0.11607270030854266 10 95.70483054237684 
0.00038547274740233966 0.001417333642639683 0.08877846915536035 0.004066937320463758 0.0014928800333301557 0.49043860357745916 0.03537119700440231 0.06945623212438563 0.30859287439455657 10 52.1119882975131 
0.04794660980368719 2.882501291540573e-05 0.1439996085047523 0.035016889245710836 0.13685536461053804 0.3153634196537191 0.0006530688883654405 0.010856866340854794 0.3092793479394569 10 52.12442498283384 
0.099946920101986 0.004765140002924161 0.0016385281482659644 0.0003121387200908178 0.00012641017314704356 0.032677855475738316 0.0017988193397807802 0.6640318127756332 0.19470237526243375 10 69.14639994086183 
0.000303399640617272 8.909420712517638e-06 0.8222241135075551 0.000911873753319758 0.11531448136353085 9.359861009298062e-06 4.855577958940386e-05 1.5030049351690193e-05 0.06116427662431412 12 38.31303227029507 
0.013350104482609315 0.011998572519902679 0.13225830651851658 0.4588601791542891 0.04443676178558751 0.0017971526555466794 8.415095929631873e-05 0.0044935469106588905 0.3327212250135929 12 53.35578151250448 
0.5866055700745393 0.008906473558814063 0.15228555954956058 0.05953911957711525 0.006817234483519305 0.02268841724990259 0.008442847086859625 0.006124762507021614 0.1485900159126677 12 79.23656999073863 
0.007483935236147047 0.042954530032859733 0.38774944214047957 0.0004280966897456166 0.0009255884046975991 0.009085750347237234 0.010854709340398538 0.39772316938674745 0.1427947784216872 12 53.68055951471497 
0.0001641186283798345 0.009046504647241615 0.17520392563612197 0.0064473610620563344 0.001055646682293931 0.1507711657980394 0.0037888846200286714 0.5259750199054419 0.12754737302039634 12 57.84315268393162 
0.003539169942398794 0.09015110205486535 0.6283477712862303 0.010467777526683585 0.03143128080868385 0.009985239945138441 0.04624253500734849 0.00723174908058608 0.1726033743480651 12 43.135009116769524 
0.0044156141177083275 0.020478300933044372 0.003101751860807791 0.004983903333188163 0.5049920005374913 0.0006562074196286346 0.0005328752374973749 0.0011694043089690493 0.459669942251665 12 51.213064239289835 
