2 295.0 50.4 0.0009127140309539973 0.0018075259261615044 0.0037583812575999664 0.00031391504667888537 0.0010914523171308115 0.5952179090251767 0.0006982001243704513 0.012885580980221528
2 295.0 50.4 0.006223112635998372 0.011163235446865587 0.0002962730575841005 1.4403276213679053e-05 0.44257981168501076 0.013302697043486402 0.00019072494018628237 0.0009109405992409539
2 295.0 50.4 0.020097114779213297 0.02943899202122198 0.1307905185997167 0.006730195448588341 0.0017411948200329042 0.0037157534341558398 0.3324595520722148 0.004891445185736162
4 295.0 50.4 0.1280046984113502 0.0005469597673080298 0.3153884048376307 0.0028111221597454284 0.0025454146229626417 0.00013168738473880344 0.011874575221058505 0.0026464250385129034
4 295.0 50.4 0.1439824757939805 0.0015110595659965321 0.010283063628954783 0.43681230351038486 0.0004928401681923705 0.0007382997036155138 4.055372339248887e-05 0.0488531775133003
4 295.0 50.4 0.0037930986311129045 0.0085258249161984 0.00010579586087832698 0.44132589658721055 0.006757857274152987 0.07787934300548516 3.1443348222639096e-05 0.07795490123057648
4 295.0 50.4 0.27054292503245086 0.00018677003131674193 9.707817216446095e-05 1.542825000284487e-05 0.045603014716771854 0.3561222276081021 0.00011553162403845369 0.019594668336500396
4 295.0 50.4 0.0006781282597340646 5.589601194487828e-05 0.26736354562047937 0.0001617303850665769 0.12828610964986895 2.4355421790375098e-05 0.04064329991254557 0.004902958074801234
4 295.0 50.4 0.27539969159518746 0.16422300000259035 0.05582361958900503 0.012575248872143098 0.03812152435255316 0.12452369555805849 0.057963472059272214 0.025348054614984954
4 295.0 50.4 0.00020428317294070178 0.0002323947122261217 2.5821358067377034e-05 0.002665583312130598 1.674149576610936e-05 0.014239642937606505 0.17228063264238902 0.567577762633548
4 295.0 50.4 0.08293909927743161 0.6072108593526163 0.007815756512832008 0.004084259846355823 0.0013345321174295592 0.19003681523202956 0.0002384296199033991 0.00022394685353397864
6 295.0 50.4 0.06237520991896249 0.03198617345764815 0.00945264740895715 0.0007930211193368092 0.1929078785356255 0.190715070124848 0.0848952530338056 0.10608155708460289
6 295.0 50.4 0.32169699917113004 0.06621237936192921 0.008014939002695457 0.05292187099252724 0.08464069289120559 0.002127211435607667 0.1861165719045884 0.0036348394494631563
6 295.0 50.4 0.4415739606551612 2.9634533878575647e-05 0.19167992084049046 0.00021175223544216628 0.006439680490627708 7.943800056911726e-05 0.003877852754480257 0.0005168081275692943
6 295.0 50.4 5.554360605828669e-06 0.9550388364068009 5.284619783692838e-06 0.005634881072234473 0.0018403434919911647 0.0006220464778559652 0.03682385565514005 8.466750822884509e-06
6 295.0 50.4 8.681538640414249e-07 0.0004978214873466409 0.048192559414499105 1.997410449181954e-05 0.4541322729465361 0.01758082037442395 8.5048689661218e-07 0.006875238967742168
